frame,timestamp,track_id,left_arm_angle,right_arm_angle,trunk_angle,head_tilt_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,pose_detected,similarity_score,left_arm_angle_direction,right_arm_angle_direction,trunk_angle_direction,head_tilt_angle_direction,left_shoulder_angle_direction,right_shoulder_angle_direction,left_knee_angle_direction,right_knee_angle_direction,left_arm_angle_magnitude,right_arm_angle_magnitude,trunk_angle_magnitude,head_tilt_angle_magnitude,left_shoulder_angle_magnitude,right_shoulder_angle_magnitude,left_knee_angle_magnitude,right_knee_angle_magnitude,feedback_messages
2540,84.66751503006012,1,125.25607231873991,25.206131643694157,2.2070025364801973,175.07451657393136,51.97931763540496,64.40142379196725,74.14836110712439,28.262544022041485,True,79.61578394794154,30.0,30.0,90.0,90.0,100.0,30.0,90.0,90.0,50.0,99.91935591780788,90.0,90.0,87.17003173695026,96.87045946849466,90.0,90.0,[]
2541,84.70084869739479,1,80.45538023281989,25.32556019572059,2.3263171375948417,175.12103075582112,40.87349743922009,61.01261279584643,74.2087293667261,28.195616037166058,True,80.73283092407314,100.0,90.0,90.0,90.0,100.0,30.0,90.0,90.0,50.0,90.0,90.0,90.0,50.0,98.88410403879185,90.0,90.0,[]
2542,84.73418236472946,1,80.17793985508331,18.576413648648074,2.199271494488238,175.25973979262815,42.70209041436595,75.81424391592735,73.60537345595634,28.168585823737413,True,75.63443670374433,30.0,30.0,90.0,90.0,100.0,30.0,90.0,90.0,50.0,89.87045087072516,90.0,90.0,99.26658445145854,56.905218999190836,90.0,90.0,[]
2543,84.76751603206414,1,115.04749733884238,20.21122969228008,2.3997397192004764,175.4027502763265,47.25904444646037,72.70333085022015,73.64253908072567,27.380228610120284,True,78.77362542610702,100.0,100.0,90.0,90.0,30.0,100.0,90.0,90.0,50.0,87.01800143632006,90.0,90.0,55.380632879055796,73.54065545707194,90.0,90.0,[]
2544,84.8008496993988,1,140.0905253060193,31.750593484196674,2.3780559067581586,175.40106323827806,56.97044084893432,53.01899173207566,73.8082996638927,27.039973300696754,True,68.7,100.0,30.0,90.0,90.0,30.0,100.0,90.0,90.0,50.0,50.0,90.0,90.0,50.0,50.0,90.0,90.0,[]
2545,84.83418336673347,1,141.00397228259757,33.27002761359161,2.4356235329961966,175.3814116412195,57.52977153399549,50.42868814169258,73.85820615137709,26.781963498744794,True,87.60637937226691,90.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,83.8568698939493,90.0,90.0,90.0,64.77531460383084,90.0,90.0,[]
2546,84.86751703406814,1,117.86954783229108,31.74836148737805,2.479550100790203,175.363733223149,52.22173712719635,51.14744364973732,73.76477222636976,26.512320121138156,True,70.3176349919712,30.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,50.0,98.40701486213558,90.0,90.0,50.0,76.99903268044736,90.0,90.0,[]
2547,84.9008507014028,1,123.51508878249291,31.700570593717547,2.604120998482326,175.3873193518149,51.321116601848274,51.04384977255481,74.00970291015585,26.32969246289323,True,86.25,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,50.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,[]
2548,84.93418436873748,1,107.8483972194378,27.53362595098684,2.659203029784029,175.85665931457564,39.17389474548672,56.502326745200456,73.87781367451967,25.948076620993366,True,76.31522229586724,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,50.0,62.52592662730709,90.0,90.0,50.0,50.0,90.0,90.0,[]
2549,84.96751803607215,1,62.10148032158233,25.314282270724217,2.5421115671007133,175.8191812367484,20.19291835384645,59.17831681210308,73.88017018550484,25.980626060172522,True,68.87364797852351,30.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,50.0,85.97819540262623,90.0,90.0,50.0,75.67559486902624,90.0,90.0,[]
2550,85.00085170340681,1,78.28059240618633,26.11626613549342,2.4274220741615258,175.81603051919308,26.35744864103231,58.08651350324042,73.58851687334169,26.86146702216407,True,80.66923078319421,100.0,90.0,90.0,90.0,30.0,100.0,90.0,90.0,50.0,90.0,90.0,90.0,50.0,98.27838841137343,90.0,90.0,[]
2551,85.03418537074148,1,70.71772655288615,26.443293466553214,2.4317085900601203,175.7746653507947,19.725197215431812,57.54732416862962,73.85638664105181,27.00807292927304,True,82.32382394449758,100.0,90.0,90.0,90.0,100.0,90.0,100.0,90.0,50.0,90.0,90.0,90.0,50.0,90.0,80.68068412850215,90.0,[]
2552,85.06751903807616,1,63.522225265374885,17.698937279361104,2.261814002796788,175.94480506761622,25.92873056175913,77.97597598803944,73.41001053626727,27.91150586700184,True,65.55000000000001,100.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,50.0,50.0,90.0,90.0,50.0,50.0,90.0,90.0,[]
2553,85.10085270541083,1,47.59917571448915,20.814049856683372,1.8292744054651975,175.95449721994325,4.964458509982099,69.26404819614145,72.94257865458334,27.45747946460786,True,77.48360555381161,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,50.0,73.6533862267773,90.0,90.0,50.0,50.0,90.0,90.0,[]
2554,85.13418637274549,1,52.85805239114109,19.16085587584006,1.7096349071833596,176.2099066679666,9.30455934572497,75.3816921841685,72.88894892322551,27.37443804585884,True,82.02406416467156,100.0,30.0,90.0,90.0,100.0,100.0,90.0,90.0,73.60802523348063,95.90879139156684,90.0,90.0,71.63841694257125,55.74061561972943,90.0,90.0,[]
2555,85.16752004008016,1,52.37119150124818,18.252799803530536,1.6597676710864948,176.36340959708338,10.267575713981607,78.03431588814718,72.95362691931767,27.251841357807123,True,84.27624952377207,90.0,30.0,90.0,90.0,100.0,30.0,90.0,90.0,90.0,81.12816852309518,90.0,90.0,99.52748978256635,81.97528953978679,90.0,90.0,[]
2556,85.20085370741484,1,86.14428432879167,18.349472719313106,1.6525550884701399,176.44442436386294,32.7738784586111,78.62691214279575,73.13944269060353,25.607118290820743,True,80.43997085280562,100.0,90.0,90.0,90.0,100.0,100.0,90.0,30.0,50.0,90.0,90.0,90.0,50.0,79.2846909464857,90.0,76.1450943835604,[]
2557,85.2341873747495,1,81.02977406293677,20.078743171653784,1.6018898029344308,176.1698262053691,28.644862223372616,72.19276941277755,73.75508195146783,25.838211425234547,True,75.48396362627571,30.0,100.0,90.0,90.0,30.0,100.0,30.0,90.0,50.0,84.1616144234068,90.0,90.0,64.55265964761513,77.49223699981805,80.92228468107172,90.0,[]
2558,85.26752104208417,1,66.33513714273353,20.845696933212928,1.5069227882195737,176.23068270064192,20.85846703108544,69.0413057366746,73.91189986244345,25.427388373804813,True,77.7360372875452,100.0,100.0,90.0,90.0,30.0,100.0,90.0,90.0,50.0,78.59928261559148,90.0,90.0,50.0,77.45821536102949,90.0,90.0,[]
2559,85.30085470941884,1,65.9534698604546,21.188466773987727,1.519873535626211,176.14735897621551,21.47980020037472,68.36597235648199,74.09009979662963,25.147395463939656,True,74.8141019252064,30.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,90.61667582278915,61.89858060774803,90.0,90.0,90.0,50.0,90.0,90.0,[]
2560,85.3341883767535,1,72.06752649606291,19.1333399684957,1.4742781851206326,176.18267319925206,25.27721075430523,76.17089161593967,74.10822947145718,24.95892998550931,True,80.46007509660635,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,50.0,88.81416224507976,90.0,90.0,63.18655296069494,50.0,90.0,90.0,[]
2561,85.36752204408818,1,62.47124663897089,17.866967872695028,1.641526473245948,176.20653388437546,19.063449524699436,79.62069349696645,73.9191793047886,25.13672500276231,True,78.15367546533116,100.0,100.0,90.0,90.0,100.0,30.0,90.0,90.0,50.0,89.10733184199327,90.0,90.0,50.0,70.92767258973211,90.0,90.0,[]
2562,85.40085571142285,1,82.58637319999904,20.624794230837168,1.6607546936147055,176.23658315507302,27.26129075492363,70.9557819148347,74.11456215674949,25.459445084915718,True,80.37285326521241,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,50.0,99.95117031857859,90.0,90.0,50.0,51.218860778682505,90.0,90.0,[]
2563,85.43418937875752,1,71.86827956787246,19.113514027058255,1.7454177910960555,176.29717826656153,24.78703487612764,76.78571347481666,74.34824031493959,25.407699010973964,True,80.40942957976793,100.0,30.0,90.0,90.0,100.0,100.0,90.0,90.0,50.0,85.82560216221086,90.0,90.0,95.69277478795993,50.0,90.0,90.0,[]
2564,85.46752304609218,1,64.53196759118245,18.187628615166226,1.8070424519629134,176.37761602705365,23.87660622014793,79.3706204405059,74.51610249251195,25.526947799671728,True,82.1637419565263,30.0,90.0,90.0,90.0,90.0,100.0,90.0,90.0,50.0,90.0,90.0,90.0,90.0,76.79754244310757,90.0,90.0,[]
2565,85.50085671342686,1,135.88964567637038,20.851206669560092,1.99007580307285,176.3813693677042,48.486554884135074,75.95634459129072,74.60592424980366,25.489899109289073,True,78.47149495856239,30.0,100.0,90.0,90.0,30.0,100.0,90.0,90.0,50.0,94.02264175606135,90.0,90.0,50.0,99.03921499215187,90.0,90.0,[]
2566,85.53419038076153,1,86.59623058357928,16.691308712093704,2.311240902982236,176.4161442056758,28.812970676147877,82.56604573844103,74.87095910685046,25.819060038032887,True,67.1449427996603,30.0,30.0,90.0,90.0,30.0,100.0,90.0,90.0,50.0,65.18993142533614,90.0,90.0,50.0,50.0,90.0,90.0,[]
2567,85.56752404809619,1,124.47820966246634,18.98961016135111,2.3032976430869634,176.43347426147363,44.92840380615902,79.67549616387507,74.72420551535596,26.374616830410215,True,73.95342048452392,30.0,100.0,90.0,90.0,30.0,100.0,30.0,90.0,50.0,87.64388060742593,90.0,90.0,50.0,75.17515055434035,77.35492035824171,90.0,[]
2568,85.60085771543086,1,132.82103900995415,19.863462517520087,2.3602767573824956,176.43072577479842,49.618054086659974,78.18821063752861,74.68703432437395,26.419828723275838,True,69.370926678974,100.0,30.0,90.0,90.0,100.0,30.0,90.0,90.0,50.0,50.0,90.0,90.0,56.389777894990445,50.0,90.0,90.0,[]
2569,85.63419138276554,1,125.75900079875481,20.001482751066224,2.5253920568727843,176.32726995866588,47.58849422391693,77.36641404861103,74.51501172031206,26.82550186629779,True,80.56178400720671,30.0,100.0,90.0,90.0,30.0,100.0,90.0,90.0,50.0,87.36522343546142,90.0,90.0,83.15857857256958,92.44556948917584,90.0,90.0,[]
2570,85.6675250501002,1,115.33704717469517,20.1398059844428,2.606330431556027,176.2973814462203,46.32215863683455,76.89717834996559,74.42420983708065,27.308995350448424,True,86.6215306365635,100.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,50.0,90.0,90.0,90.0,89.25267272917623,90.0,90.0,90.0,[]
2571,85.70085871743487,1,113.37496353729085,20.28447285659904,2.61179666902724,176.27816052973506,46.903814598515375,76.70689805896693,74.29262021964942,27.885894827595678,True,83.68004201027405,30.0,90.0,90.0,90.0,90.0,30.0,90.0,90.0,80.56980762595671,90.0,90.0,90.0,90.0,90.6686877099866,90.0,90.0,[]
2572,85.73419238476954,1,111.77064923902601,20.50910167179035,2.6234878908400687,176.27565141296003,46.233108439031845,76.47220200308318,74.33146415353875,28.33281365492943,True,78.05483679295071,30.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,89.2648540173515,78.70654865191312,90.0,90.0,90.0,65.40799535883743,90.0,90.0,[]
2573,85.76752605210422,1,107.75517971304168,24.854307523910343,2.67481409834867,176.29084310147036,45.569792612603166,64.74181237313152,74.36242476573737,28.476620121207898,True,83.29070351899045,100.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,78.78022574015674,64.46456967880006,90.0,90.0,90.0,50.0,90.0,90.0,[]
2574,85.80085971943888,1,105.92002355546984,24.27783763598442,2.748745076981619,176.28926933590887,46.236890263620545,66.57941382147445,74.42143926203369,28.25854205009923,True,86.5954668972895,30.0,90.0,90.0,90.0,90.0,100.0,90.0,90.0,82.65882442428165,90.0,90.0,90.0,90.0,86.34562221657077,90.0,90.0,[]
2575,85.83419338677355,1,69.11382233767769,20.099479060773977,2.8558387058896866,176.32705630068784,45.020838152683645,75.17238336461222,74.4790480538208,28.195473874273095,True,74.00945655001277,30.0,100.0,90.0,90.0,30.0,100.0,90.0,90.0,50.0,63.08277004789556,90.0,90.0,87.48348280936902,50.0,90.0,90.0,[]
2576,85.86752705410822,1,59.706423083608314,22.204381259841266,2.8558903643008247,176.44700577544785,21.856583381799577,67.86235125664822,74.69759346152532,29.520074251916714,True,74.28318122668723,100.0,30.0,90.0,90.0,100.0,100.0,90.0,30.0,50.0,81.33472670932711,90.0,90.0,50.0,50.0,90.0,91.22956920593974,[]
2577,85.90086072144288,1,61.285937560270455,25.03937592525625,2.8340281017907065,176.6351504915467,16.01038058050689,62.41519898694323,74.78230773150148,29.541672035202808,True,72.99896530162874,30.0,30.0,90.0,90.0,100.0,30.0,90.0,90.0,85.9882762333784,81.75813424585013,90.0,90.0,50.0,53.196116202950066,90.0,90.0,[]
2578,85.93419438877756,1,116.49244843144287,27.01218793321118,2.9788549889913885,176.65387116041373,39.97813902358067,61.62583760105992,74.6579820982705,28.541786151529834,True,73.05113802214731,30.0,30.0,90.0,90.0,30.0,90.0,90.0,90.0,50.0,85.7251240204507,90.0,90.0,50.0,90.0,90.0,90.0,[]
2579,85.96752805611223,1,112.44488189056689,29.751846053700017,2.939842255472819,176.6057584963429,43.25448119686826,56.001833452808796,73.98775184331487,29.68553301073644,True,79.93423958794067,100.0,30.0,90.0,90.0,30.0,30.0,90.0,100.0,69.34073359124028,97.53293970488838,90.0,90.0,79.71282876712408,87.68159831748875,90.0,93.8882585132231,[]
2580,86.0008617234469,1,63.21623200781326,30.837682853335135,2.7419717371373555,176.66814412098975,24.667596266117528,55.65332948177418,74.03614333381047,31.22211685696332,True,83.19029214157086,100.0,100.0,90.0,90.0,100.0,100.0,90.0,30.0,50.0,98.97559809635119,90.0,90.0,50.0,92.68217731034618,90.0,74.74930639621853,[]
2581,86.03419539078156,1,53.29375316804287,25.301356789802128,2.0661939297032297,176.6481028807591,10.31938263002357,62.98228263115399,73.71137279601474,31.784028112450216,True,78.25947878855847,30.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,50.0,93.45327583533006,90.0,90.0,50.0,67.58937929379819,90.0,90.0,[]
2582,86.06752905811624,1,65.09329745082664,24.317012942660515,3.081472663555218,176.65567202772553,14.908497926626742,62.72027063795583,74.35294443795301,26.808137929127057,True,74.82604269960213,100.0,30.0,100.0,90.0,30.0,100.0,90.0,100.0,50.0,87.61874397141611,87.94274171913352,90.0,57.59485213396825,72.06315493198169,90.0,50.0,[]
2583,86.10086272545091,1,84.49207214489363,44.218991923402044,2.800748866444149,176.54636725155686,23.261851746174443,27.13940729592514,74.06413759048463,26.59011365333363,True,75.0,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,50.0,50.0,90.0,90.0,50.0,50.0,90.0,90.0,[]
2584,86.13419639278557,1,91.16013725682058,39.383857710679514,2.624468069369877,176.53102772723562,28.395962051902035,34.648928441549934,74.105303596391,26.768013811116848,True,65.34306831162736,30.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,50.0,69.40260957277467,90.0,90.0,58.62661244272406,50.0,90.0,90.0,[]
2585,86.16753006012024,1,117.58402639961932,38.38074404337245,2.2859192636049452,176.35342674549543,42.82189334525102,37.99247774652499,74.46520623399527,26.56612773783544,True,76.86652721610378,30.0,100.0,90.0,90.0,30.0,100.0,90.0,90.0,50.0,95.37017202692937,90.0,90.0,50.0,82.40627765024946,90.0,90.0,[]
2586,86.20086372745492,1,110.35137435816337,43.95892202132964,2.2332522028215887,176.23378593124008,41.629602691596794,33.82231647361455,74.51129159246726,26.846481329538125,True,73.11648830846215,30.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,50.0,58.32739757957189,90.0,90.0,95.72882976345774,98.00556607089561,90.0,90.0,[]
2587,86.23419739478958,1,72.45858929683942,43.34477601360128,2.1767906063527938,176.2744995043565,38.51631384458147,35.82996166316212,74.81259482081755,26.92921364755268,True,73.8867062698661,100.0,30.0,90.0,90.0,100.0,30.0,90.0,90.0,50.0,50.0,90.0,90.0,99.39720257015331,50.0,90.0,90.0,[]
2588,86.26753106212425,1,77.3773778757432,41.18713137784622,2.1867864040994585,176.2890076695338,37.5719483429809,38.860984345875686,75.01698704584622,26.692669745920288,True,71.07589417033162,30.0,30.0,90.0,90.0,100.0,30.0,90.0,90.0,81.11196821096229,50.0,90.0,90.0,71.51559531600562,50.0,90.0,90.0,[]
2589,86.30086472945892,1,125.11392779248709,51.46477786006782,2.535211479246144,176.09862673173765,42.92030932942119,22.14579817030689,76.18498424224912,20.947777854023723,True,77.11600108993099,100.0,100.0,90.0,90.0,100.0,100.0,30.0,100.0,50.0,90.48161262221598,90.0,90.0,50.0,50.0,90.44090755995171,50.0,[]
2590,86.3341983967936,1,128.70166845738723,49.242225700758624,2.1794492253662057,176.0561787361895,45.4438389916189,26.64483754268968,76.23510782326727,21.688498027478474,True,86.15291681572934,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,80.82230564900158,60.17770589309201,90.0,90.0,91.14021722197712,74.07802662382788,90.0,90.0,[]
2591,86.36753206412826,1,130.31662776174028,57.36542449488219,1.6959522240125564,175.8753293949282,46.870297649100436,13.101489165891705,76.76670650768563,18.242878463301842,True,76.05533647557367,30.0,100.0,90.0,90.0,30.0,100.0,90.0,30.0,96.45262995646931,50.0,90.0,90.0,95.50295552518463,50.0,90.0,50.0,[]
2592,86.40086573146293,1,129.71635495903655,60.15141431880914,1.3846838562843096,175.72998644721835,46.554787961734576,10.064357550354197,76.51472521591914,20.26031145980178,True,80.63754408097938,100.0,100.0,90.0,90.0,100.0,100.0,90.0,100.0,50.0,77.91894163926948,90.0,90.0,50.0,81.6847097553751,90.0,67.97601955833431,[]
2593,86.4341993987976,1,131.18143812572634,62.02279268647621,1.1881254534928396,175.75422668897846,46.76684587331835,8.213010573535556,76.61038383883718,23.10174521457766,True,61.345017844714086,30.0,30.0,90.0,90.0,30.0,30.0,90.0,100.0,50.0,50.0,90.0,90.0,50.0,50.0,90.0,55.5719384204022,[]
2594,86.46753306613226,1,129.28300986709738,62.60211483982419,0.8189124835467293,175.56302159911772,45.50516939682415,6.878263332546215,75.90147969906364,23.050129960784254,True,73.78464470047656,100.0,30.0,90.0,90.0,100.0,30.0,90.0,90.0,50.0,55.44080283347981,90.0,90.0,50.0,92.98438479010659,90.0,90.0,[]
2595,86.50086673346694,1,127.87774935673423,63.60466994892987,0.3404892592551492,175.44623878289067,44.18814145260817,5.668395036692706,76.24353404854368,22.893134013264884,True,68.7,100.0,100.0,90.0,90.0,30.0,30.0,90.0,90.0,50.0,50.0,90.0,90.0,50.0,50.0,90.0,90.0,[]
2596,86.53420040080161,1,127.70407848787191,65.34943148083894,1.03593817521165,175.41553502130276,42.815480589148045,3.544624586210705,75.08842428701833,19.55216774604499,True,66.29454346911022,30.0,30.0,90.0,90.0,100.0,100.0,100.0,30.0,50.0,50.0,90.0,90.0,50.0,50.0,82.70124197457753,50.0,[]
2597,86.56753406813627,1,127.45787886582308,66.56838017047019,1.8042209916054515,175.38813840046535,42.210331012715706,1.8576943577548481,75.02139991456751,16.803296250701507,True,66.85794057438297,100.0,100.0,90.0,90.0,30.0,30.0,90.0,30.0,50.0,50.0,90.0,90.0,50.0,50.0,90.0,63.08401641094191,[]
2598,86.60086773547094,1,138.7328820966298,68.0742825372235,1.501683851073473,175.42717524787818,48.94003095457872,1.1220145996082793,74.58482330451676,19.505437611053488,True,76.16145115179101,30.0,100.0,90.0,90.0,100.0,30.0,90.0,100.0,92.99256179193279,50.0,90.0,90.0,56.40691771863011,81.25627888146576,90.0,56.931329160800345,[]
2599,86.63420140280562,1,136.67049226534397,68.01860604625675,1.44298112005763,175.4366612580108,48.7005235650865,3.6780115547629295,74.62542119805711,19.51643112595804,True,82.14142391971943,30.0,30.0,90.0,90.0,100.0,100.0,90.0,90.0,88.33225458714175,64.74627690966756,90.0,90.0,89.7989786949222,85.1360509484535,90.0,90.0,[]
2600,86.66753507014029,1,134.66171275128428,68.69137572239947,1.3156384141255952,175.4956034596573,47.42766937053659,2.0775739340694113,75.01689108785568,20.923073939751564,True,78.90071536893808,100.0,100.0,90.0,90.0,30.0,100.0,90.0,30.0,57.2246124405968,83.906970761427,90.0,90.0,50.0,88.82933579306476,90.0,77.28053927010782,[]
2601,86.70086873747495,1,134.0492865658952,67.2158128900602,1.5318252191939907,175.51780400746497,46.87996363199457,5.4059004552143906,74.75144186218827,19.516517360514026,True,81.82115229782647,100.0,30.0,90.0,90.0,30.0,100.0,90.0,30.0,92.21191305389098,79.1911793233929,90.0,90.0,75.71573008542032,90.6264269885501,90.0,77.36860301270774,[]
2602,86.73420240480962,1,132.7836089557563,66.853182578819,1.3187368822863172,175.59250507858482,46.0028862247039,5.391421826565472,74.93925133824007,21.757813625003205,True,74.948542218349,30.0,100.0,90.0,90.0,100.0,100.0,90.0,30.0,88.60020180138882,50.0,90.0,90.0,57.67515007290669,50.0,90.0,65.41800775851385,[]
2603,86.7675360721443,1,132.7234787817196,66.42247876743652,0.9457591317595545,175.67571406321116,46.775057322988005,8.094735391200016,74.76311819320554,25.171439700159958,True,68.07241664256247,30.0,30.0,90.0,90.0,30.0,30.0,90.0,30.0,75.84868894036717,50.0,90.0,90.0,62.91209338284105,85.67648175365454,90.0,54.47154041405404,[]
2604,86.80086973947896,1,133.03688414819248,66.11560895930592,2.0449428903877265,175.6904680437465,47.76836592644302,8.053387479458053,76.376565191198,21.01074868967305,True,64.442896104872,100.0,30.0,100.0,90.0,30.0,100.0,30.0,30.0,50.0,50.0,82.16767480619714,90.0,50.0,50.0,73.98347520012578,50.0,[]
2605,86.83420340681363,1,131.0702771013003,61.92531063861522,2.544513935042651,175.66806703237407,46.50351897469015,13.630619326722881,76.8929187121766,22.69153657754656,True,72.85643989809374,30.0,30.0,90.0,90.0,100.0,100.0,90.0,100.0,50.0,61.60496820690689,90.0,90.0,50.0,82.47801757264827,90.0,72.22075403544152,[]
2606,86.8675370741483,1,129.75773852002723,62.614436774713056,2.8329175942308344,175.72077415602067,45.409067836766226,12.25464257815477,76.78248722479704,21.97824597953111,True,69.38469450489924,30.0,100.0,90.0,90.0,30.0,30.0,90.0,90.0,50.0,61.102788360978266,90.0,90.0,50.0,75.41811168568114,90.0,90.0,[]
2607,86.90087074148296,1,128.7911032197073,64.18401458080653,2.670841051822679,175.68635896638403,44.117460644070164,11.560936363863853,77.38136995485121,24.618589289519115,True,81.37467580941075,30.0,100.0,90.0,90.0,30.0,100.0,90.0,30.0,74.85317700319925,97.99461606093487,90.0,90.0,70.47747112696061,96.7498533429092,90.0,57.62252766686669,[]
2608,86.93420440881764,1,128.7447425965086,64.56257138547106,3.3304073565850203,175.75756679054848,43.07160135197774,11.76688429937091,78.8700149855967,25.676856849491717,True,82.22663166976129,100.0,100.0,90.0,90.0,100.0,100.0,100.0,100.0,50.0,82.43385904664535,90.0,90.0,50.0,89.67752745507057,76.25780598757501,85.31179650045674,[]
2609,86.96753807615231,1,128.77212355628632,64.75191808591129,3.8953619586846155,175.7699304069057,42.7815015152311,12.015267472572196,79.91974755372708,26.642288585766174,True,78.3233618469142,100.0,100.0,90.0,90.0,30.0,100.0,100.0,90.0,50.0,79.18653800440225,90.0,90.0,50.0,81.59742443201293,88.31559403116032,90.0,[]
2610,87.00087174348698,1,125.90787889302274,61.5583985531852,4.282415786795388,175.83819706714058,39.65320427856991,16.65799960894849,80.39081392918679,24.573128634699003,True,84.82732969375247,100.0,100.0,90.0,90.0,100.0,30.0,90.0,30.0,88.99479163263578,87.41360567273901,90.0,90.0,84.38367083338811,78.15570423623706,90.0,69.65181698221379,[]
2611,87.03420541082164,1,124.56980614740488,65.70146842952154,4.039990242897894,175.80400859011422,38.55809054759255,12.697003711406163,80.38704532845517,27.4578622900467,True,78.62949641976871,100.0,30.0,90.0,90.0,30.0,100.0,90.0,100.0,91.05731154382141,64.85457823663666,90.0,90.0,76.5631052097736,67.3008046245767,90.0,70.08678457753828,[]
2612,87.06753907815632,1,122.05906670161689,65.16744001181328,4.061809802993417,175.85996472731992,35.852904047676816,15.341424666697238,81.09648321236752,23.07625793422254,True,84.6344385074333,100.0,90.0,90.0,90.0,100.0,100.0,90.0,30.0,67.42476745787997,90.0,90.0,90.0,83.11391319915735,77.40835274708928,90.0,50.0,[]
2613,87.10087274549099,1,128.99364665718727,66.8649192880595,4.33926181980733,175.85030328699864,39.87479180912164,12.87591886825083,81.31494695257507,23.646400698849803,True,82.97846420317273,100.0,100.0,90.0,90.0,100.0,30.0,90.0,90.0,50.0,95.9352727624622,90.0,90.0,62.10526378555176,97.94483681553587,90.0,90.0,[]
2614,87.13420641282565,1,123.72322558083334,67.62923998301271,3.6728622344988935,175.92293283807388,36.529702445262856,13.749815826893869,80.21098666274301,22.041487103000122,True,79.18375271331752,100.0,100.0,90.0,90.0,100.0,100.0,30.0,100.0,80.38996776353926,50.0,90.0,90.0,69.76485003858782,50.5156895864304,93.14846566946571,75.80437540250529,[]
2615,87.16754008016032,1,126.059286638398,66.44076104973209,3.788769488476777,176.03603408746065,37.27906868782568,16.052830032597754,80.4464182620619,23.137836653312174,True,84.1132091316323,30.0,100.0,90.0,90.0,30.0,100.0,90.0,100.0,95.27327122435338,89.58975766719377,90.0,90.0,85.02674362562823,77.26270864296116,90.0,84.63424599479913,[]
2616,87.200873747495,1,122.23575278668677,67.42737656945349,3.059969752708459,176.0056033734059,35.66896480661459,16.509533928638078,80.54635815578501,22.502707450016235,True,85.53541314972468,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,98.3870543828877,58.45564119721416,90.0,90.0,85.76318595211089,57.73138656040324,90.0,90.0,[]
2617,87.23420741482965,1,126.09027630077404,69.78517283853789,2.8360779642716705,176.0052170061283,40.82640389393764,16.433878698658845,80.77018137396625,20.869355746359524,True,80.00942038704233,30.0,100.0,90.0,90.0,100.0,30.0,90.0,30.0,86.36145065912743,98.34966330915606,90.0,90.0,52.48460513676952,84.6800552997923,90.0,73.21325927238819,[]
2618,87.26754108216433,1,128.93538584782314,75.38196929352395,2.267124076417936,176.02530644508104,40.10656525948949,12.275275257619489,80.9290452511836,25.55097311676141,True,76.15005278627176,30.0,100.0,90.0,90.0,90.0,30.0,90.0,30.0,76.97755272950886,61.17971345013942,90.0,90.0,90.0,68.98609368960648,90.0,50.0,[]
2619,87.300874749499,1,125.33823123185871,75.19953090245058,2.225017229141471,175.99707252843086,35.66009575569741,13.277473701966048,81.15538127900577,29.08668821631498,True,84.86418287293553,100.0,90.0,90.0,90.0,100.0,100.0,90.0,30.0,83.02010574035577,90.0,90.0,90.0,56.6739356920792,90.2494871565344,90.0,50.57463917410725,[]
2620,87.33420841683368,1,121.65217001441063,78.74092866586129,1.8344243563757858,175.88824693639296,31.487556091279057,10.214697930138762,81.00433314024296,26.69116276927504,True,85.66443957059136,100.0,30.0,90.0,90.0,100.0,100.0,90.0,100.0,96.79671817448082,71.894257365893,90.0,90.0,95.14981392581643,74.92522018172718,90.0,64.11453021600083,[]
2621,87.36754208416833,1,120.46605600421636,78.5490534870732,2.019367107375006,175.88850184501217,29.81790833431307,11.008858430363913,80.44549541993429,28.62007995790457,True,79.78137903913745,30.0,90.0,90.0,90.0,30.0,100.0,90.0,100.0,64.62716150194268,90.0,90.0,90.0,62.43936801965986,95.7384745022515,90.0,76.76724618950784,[]
2622,87.40087575150301,1,114.04085269067116,86.55784793927783,1.043864125939433,175.94586461423515,21.875846680729097,5.252577232542937,80.25957493329072,31.432841525196817,True,67.72913602985707,30.0,100.0,90.0,90.0,100.0,30.0,90.0,100.0,50.734198364548035,50.0,90.0,90.0,50.0,50.0,90.0,55.772720045129034,[]
